syll.ix,line_id,value,form,elidable,mergeable,mergeable2,stress,lstress,has_onset,has_enclitic,is_final,is_monosyllable,is_syncopated,wd_id,all_wd_ids,in_word,in_line,metpos,onset,rhyme,onset_written,rhyme_written,words,cat
539,67,,v/o\LT,n,n,n,n,y,y,,n,y,n,374,374,--,4,0405-,,,,,vult,sy
540,67,,b/E\n,n,n,n,n,y,y,,n,y,n,375,375,--,5,0504-,,,,,beyn,sy
541,67,,f/i\,n,n,n,n,n,y,,n,n,n,376,376,--,6,0603-,,,,,figurad,sy
542,67,,g/y\,n,n,n,n,n,y,,n,n,n,376,376,--,7,0702-,,,,,figurad,sy
543,67,,r/A\ð,n,n,n,y,y,y,,y,n,n,376,376,--,8,0801r,,,,,figurad,sy
544,68,,S/A\ur,n,n,n,n,y,y,,n,y,n,377,377,--,1,0108-,,,,,saur,sy
545,68,,L/o\,y,n,n,n,y,y,,n,y,n,378,378,--,2,0207-,,,,,lo,sy
546,68,,k/A\,n,n,n,n,n,y,,n,n,n,379,379,--,3,0306-,,,,,cabeyl,sy
547,68,,b/e\ʎ,n,n,n,y,y,y,,y,n,n,379,379,--,4,0405-,,,,,cabeyl,sy
548,68,,r/E\,n,n,n,n,n,y,,n,n,n,380,380,--,5,0504-,,,,,recercelad,sy
549,68,,ʦ/E\r,n,n,n,n,n,y,,n,n,n,380,380,--,6,0603-,,,,,recercelad,sy
550,68,,Ç/E\,n,n,n,n,n,y,,n,n,n,380,380,--,7,0702-,,,,,recercelad,sy
551,68,,l/A\ð,n,n,n,y,y,y,,y,n,n,380,380,--,8,0801r,,,,,recercelad,sy
552,69,,pL/E\n,n,n,n,n,y,y,,n,y,n,381,381,--,1,0108-,,,,,plen,sy
553,69,,L/o\,y,n,n,n,y,y,,n,y,n,382,382,--,2,0207-,,,,,lo,sy
554,69,,k/o\L,n,n,n,n,n,y,,n,n,n,383,383,--,3,0306-,,,,,collet,sy
555,69,,l/ɛ\T,n,n,n,y,y,y,,y,n,n,383,383,--,4,0405-,,,,,collet,sy
556,69,,/e\,n,n,n,n,y,n,,n,y,n,384,384,--,5,0504-,,,,,e,sy
557,69,,k/o\,n,n,n,n,n,y,,n,n,n,385,385,--,6,0603-,,,,,colorad,sy
558,69,,l/o\,n,n,n,n,n,y,,n,n,n,385,385,--,7,0702-,,,,,colorad,sy
559,69,,r/A\ð,n,n,n,y,y,y,,y,n,n,385,385,--,8,0801r,,,,,colorad,sy
560,70,,/A\N,n,n,n,y,y,n,,n,n,n,386,386,--,1,0108-,,,,,ample,sy
561,70,,pL/E\,y,n,n,n,n,y,,y,n,n,386,386,--,2,0207-,,,,,ample,sy
562,70,,L/o\,y,n,n,n,y,y,,n,y,n,387,387,--,3,0306-,,,,,lo,sy
563,70,,p/E\iÇ,n,n,n,n,y,y,,n,y,n,388,388,--,4,0405-,,,,,peyz,sy
564,70,,/e\,n,n,n,n,y,n,,n,y,n,389,389,--,5,0504-,,,,,e,sy
565,70,,/A\,n,n,n,n,n,n,,n,n,n,390,390,--,6,0603-,,,,,aformad,sy
566,70,,f/o\r,n,n,n,n,n,y,,n,n,n,390,390,--,7,0702-,,,,,aformad,sy
567,70,,m/A\ð,n,n,n,y,y,y,,y,n,n,390,390,--,8,0801r,,,,,aformad,sy
568,71,,L/o\,y,n,n,n,y,y,,n,y,n,391,391,--,1,0108-,,,,,lo,sy
569,71,,b/y\,n,n,n,n,y,y,,n,y,n,392,392,--,2,0207-,,,,,bu,sy
570,71,,S/y\P,n,n,n,n,n,y,,n,n,n,393,393,--,3,0306-,,,,,subtil,sy
571,71,,t/i\l,n,n,n,y,y,y,,y,n,n,393,393,--,4,0405-,,,,,subtil,sy
572,71,,n/O\n,n,n,n,n,y,y,,n,y,n,394,394,--,5,0504-,,,,,non,sy
573,71,,tr/ɔ\P,n,n,n,n,y,y,,n,y,n,395,395,--,6,0603-,,,,,trob,sy
574,71,,d/E\L,n,n,n,n,n,y,,n,n,n,396,396,--,7,0702-,,,,,delcad,sy
575,71,,ċ/A\ð,n,n,n,y,y,y,,y,n,n,396,396,--,8,0801r,,,,,delcad,sy
576,72,,L/o\,y,n,n,n,y,y,,n,y,n,397,397,--,1,0108-,,,,,lo,sy
577,72,,k/ɔ\rPS,n,n,n,n,y,y,,n,y,n,398,398,--,2,0207-,,,,,corps,sy
578,72,,d/A\,n,n,n,n,n,y,,n,n,n,400,"399, 400",--,3,0306-,,,,,d aval,sy
579,72,,v/A\l,n,n,n,y,y,y,,y,n,n,400,400,--,4,0405-,,,,,aval,sy
580,72,,b/E\n,n,n,n,n,y,y,,n,y,n,401,401,--,5,0504-,,,,,beyn,sy
581,72,,/E\N,n,n,n,n,n,n,,n,n,n,402,402,--,6,0603-,,,,,enforcad,sy
582,72,,f/o\r,n,n,n,n,n,y,,n,n,n,402,402,--,7,0702-,,,,,enforcad,sy
583,72,,Ç/A\ð,n,n,n,y,y,y,,y,n,n,402,402,--,8,0801r,,,,,enforcad,sy
584,73,,L/o\,y,n,n,n,y,y,,n,y,n,403,403,--,1,0108-,,,,,lo,sy
585,73,,p/O\ɲ,n,n,n,n,y,y,,n,y,n,404,404,--,2,0207-,,,,,poyn,sy
586,73,,/e\L,n,n,n,n,y,n,True,n,y,n,405,"405, 406",--,3,0306-,,,,,e l,sy
587,73,,br/A\Ç,n,n,n,n,y,y,,n,y,n,407,407,--,4,0405-,,,,,braz,sy
588,73,,/A\,n,n,n,n,n,n,,n,n,n,408,408,--,5,0504-,,,,,avigurad,sy
589,73,,v/i\,n,n,n,n,n,y,,n,n,n,408,408,--,6,0603-,,,,,avigurad,sy
590,73,,g/y\,n,n,n,n,n,y,,n,n,n,408,408,--,7,0702-,,,,,avigurad,sy
591,73,,r/A\ð,n,n,n,y,y,y,,y,n,n,408,408,--,8,0801r,,,,,avigurad,sy
592,74,,f/ɛ\r,n,n,n,n,y,y,,n,y,n,409,409,--,1,0108-,,,,,fer,sy
593,74,,L/o\,y,n,n,n,y,y,,n,y,n,410,410,--,2,0207-,,,,,lo,sy
594,74,,t/A\,n,n,n,n,n,y,,n,n,n,411,411,--,3,0306-,,,,,talent,sy
595,74,,l/E\NT,n,n,n,y,y,y,,y,n,n,411,411,--,4,0405-,,,,,talent,sy
596,74,,/e\,n,n,n,n,y,n,,n,y,n,412,412,--,5,0504-,,,,,e,sy
597,74,,/A\,n,n,n,n,n,n,,n,n,n,413,413,--,6,0603-,,,,,apensad,sy
598,74,,p/E\N,n,n,n,n,n,y,,n,n,n,413,413,--,7,0702-,,,,,apensad,sy
599,74,,S/A\ð,n,n,n,y,y,y,,y,n,n,413,413,--,8,0801r,,,,,apensad,sy
600,75,,m/ɛ\LS,n,n,n,n,y,y,,n,y,n,414,414,--,1,0108-,,,,,mels,sy
601,75,,v/A\i,n,n,n,n,y,y,,n,y,n,415,415,--,2,0207-,,,,,vay,sy
602,75,,/e\,n,n,n,n,y,n,,n,y,n,416,416,--,3,0306-,,,,,e,sy
603,75,,k/o\rT,n,n,n,n,y,y,,n,y,n,417,417,--,4,0405-,,,,,cort,sy
604,75,,d/E\,y,n,n,n,y,y,,n,y,n,418,418,--,5,0504-,,,,,de,sy
605,75,,L/A\n,n,n,n,n,y,y,,n,y,n,420,"419, 420",--,6,0603-,,,,,l an,sy
606,75,,pr/i\,n,n,n,n,n,y,,n,n,n,421,421,--,7,0702-,,,,,primyer,sy
607,75,,m/iE\r,n,n,n,y,y,y,,y,n,n,421,421,--,8,0801r,,,,,primyer,sy
608,76,,k/E\,y,n,n,n,y,y,,n,y,n,422,422,--,1,0108-,,,,,que,sy
609,76,,/A\L,n,n,n,y,y,n,,n,n,n,423,423,--,2,0207-,,,,,altre,sy
610,76,,tr/E\,y,n,n,n,n,y,,y,n,n,423,423,--,el,-----,,,,,altre,el
611,76,,/E\N,n,n,n,y,y,n,,n,n,n,424,424,--,3,0306-,,,,,emfes,sy
612,76,,f/E\S,n,n,n,n,n,y,,y,n,n,424,424,--,4,0405-,,,,,emfes,sy
613,76,,d/E\L,y,n,n,n,y,y,True,n,y,n,425,"425, 426",--,5,0504-,,,,,de l,sy
614,76,,S/O\i,n,n,n,n,n,y,,n,n,n,427,427,--,6,0603-,,,,,soyientreyr,sy
615,76,,/iE\N,n,n,n,n,n,n,,n,n,n,427,427,--,7,0702-,,,,,soyientreyr,sy
616,76,,tr/E\ir,n,n,n,y,y,y,,y,n,n,427,427,--,8,0801r,,,,,soyientreyr,sy
617,77,,/E\i,n,n,n,n,n,n,,n,n,n,428,428,--,1,0108-,,,,,eylay,sy
618,77,,l/A\i,n,n,n,y,y,y,,y,n,n,428,428,--,2,0207-,,,,,eylay,sy
619,77,,/o\,n,n,n,n,y,n,,n,y,n,429,429,--,3,0306-,,,,,o,sy
620,77,,v/E\i,n,n,n,n,y,y,,n,y,n,430,430,--,4,0405-,,,,,vey,sy
621,77,,fr/A\NK,n,n,n,n,y,y,,n,y,n,431,431,--,5,0504-,,,,,franc,sy
622,77,,ċ/A\,n,n,n,n,n,y,,n,n,n,432,432,--,6,0603-,,,,,cavalleyr,sy
623,77,,v/A\,n,n,n,n,n,y,,n,n,n,432,432,--,7,0702-,,,,,cavalleyr,sy
624,77,,l/E\ir,n,n,n,y,y,y,,y,n,n,432,432,--,8,0801r,,,,,cavalleyr,sy
625,78,,S/O\n,n,n,n,n,y,y,,n,y,n,433,433,--,1,0108-,,,,,son,sy
626,78,,k/ɔ\rPS,n,n,n,n,y,y,,n,y,n,434,434,--,2,0207-,,,,,corps,sy
627,78,,pr/E\,n,n,n,n,n,y,,n,n,n,435,435,--,3,0306-,,,,,presente,sy
628,78,,z/E\N,n,n,n,y,y,y,,n,n,n,435,435,--,4,0405-,,,,,presente,sy
629,78,,t/E\,y,n,n,n,n,y,,y,n,n,435,435,--,5,0504-,,,,,presente,sy
630,78,,v/o\,n,n,n,n,n,y,,n,n,n,436,436,--,6,0603-,,,,,volunteyr,sy
631,78,,l/O\N,n,n,n,n,n,y,,n,n,n,436,436,--,7,0702-,,,,,volunteyr,sy
632,78,,t/E\ir,n,n,n,y,y,y,,y,n,n,436,436,--,8,0801r,,,,,volunteyr,sy
633,79,,/A\,n,n,n,n,y,n,,n,y,n,437,437,--,1,0108-,,,,,a,sy
634,79,,f/ɔ\l,n,n,n,n,y,y,,n,y,n,438,438,--,2,0207-,,,,,fol,sy
635,79,,/O\,n,n,n,y,y,n,,n,n,n,439,439,--,3,0306-,,,,,omen,sy
636,79,,m/E\n,n,n,n,n,n,y,,y,n,n,439,439,--,4,0405-,,,,,omen,sy
637,79,,n/E\,y,n,n,n,y,y,,n,y,n,440,440,--,el,-----,,,,,ne,el
638,79,,/A\ð,n,n,n,n,y,n,,n,y,n,441,441,--,5,0504-,,,,,ad,sy
639,79,,/E\S,n,n,n,n,n,n,,n,n,n,442,442,--,6,0603-,,,,,escueyr,sy
640,79,,k/y\,n,n,n,n,n,y,,n,n,n,442,442,--,7,0702-,,,,,escueyr,sy
641,79,,/E\ir,n,n,n,y,y,n,,y,n,n,442,442,--,8,0801r,,,,,escueyr,sy
642,80,,n/o\,n,n,n,n,y,y,,n,y,n,443,443,--,1,0108-,,,,,no,sy
643,80,,d/E\,n,n,n,y,y,y,,n,n,n,444,444,--,2,0207-,,,,,deyne,sy
644,80,,ɲ/E\,y,n,n,n,n,y,,y,n,n,444,444,--,3,0306-,,,,,deyne,sy
645,80,,f/A\ir,n,n,n,n,y,y,,n,y,n,445,445,--,4,0405-,,,,,fayr,sy
646,80,,r/E\,n,n,n,n,n,y,,n,n,n,446,446,--,5,0504-,,,,,regart,sy
647,80,,g/A\rT,n,n,n,y,y,y,,y,n,n,446,446,--,6,0603-,,,,,regart,sy
648,80,,S/E\N,n,n,n,n,n,y,,n,n,n,447,447,--,7,0702-,,,,,semgleyr,sy
649,80,,gL/E\ir,n,n,n,y,y,y,,y,n,n,447,447,--,8,0801r,,,,,semgleyr,sy
650,81,,/A\i,n,n,n,n,n,n,,n,n,n,448,448,--,1,0108-,,,,,aysi,sy
651,81,,s/i\S,n,n,n,y,y,y,True,y,n,n,448,"448, 449",--,2,0207-,,,,,aysi s,sy
652,81,,k/O\N,n,n,n,y,y,y,,n,n,n,450,450,--,3,0306-,,,,,conten,sy
653,81,,t/E\n,n,n,n,n,n,y,,y,n,n,450,450,--,4,0405-,,,,,conten,sy
654,81,,/E\n,n,n,n,n,y,n,,n,y,n,451,451,--,5,0504-,,,,,en,sy
655,81,,m/A\,n,n,n,n,n,y,,n,n,n,452,452,--,6,0603-,,,,,magesteyr,sy
656,81,,ʤ/E\S,n,n,n,n,n,y,,n,n,n,452,452,--,7,0702-,,,,,magesteyr,sy
657,81,,t/E\ir,n,n,n,y,y,y,,y,n,n,452,452,--,8,0801r,,,,,magesteyr,sy
658,82,,k/O\m,n,n,n,n,y,y,,n,y,n,453,453,--,1,0108-,,,,,cum,sy
659,82,,tr/E\S,n,n,n,n,n,y,,n,n,n,454,454,--,2,0207-,,,,,trestot,sy
660,82,,t/o\T,n,n,n,y,y,y,,y,n,n,454,454,--,3,0306-,,,,,trestot,sy
661,82,,t/E\,n,n,n,y,y,y,,n,n,n,455,455,--,4,0405-,,,,,teyne,sy
662,82,,ɲ/E\,y,n,n,n,n,y,,y,n,n,455,455,--,5,0504-,,,,,teyne,sy
663,82,,ʤ/A\L,n,n,n,n,y,y,True,n,y,n,456,"456, 457",--,6,0603-,,,,,ja l,sy
664,82,,/E\N,n,n,n,n,n,n,,n,n,n,458,458,--,7,0702-,,,,,empeyr,sy
665,82,,p/E\ir,n,n,n,y,y,y,,y,n,n,458,458,--,8,0801r,,,,,empeyr,sy
666,83,,m/A\,n,n,n,n,n,y,,n,n,n,459,459,--,1,0108-,,,,,magestres,sy
667,83,,ʤ/E\S,n,n,n,y,y,y,,n,n,n,459,459,--,2,0207-,,,,,magestres,sy
668,83,,tr/E\S,n,n,n,n,n,y,,y,n,n,459,459,--,3,0306-,,,,,magestres,sy
669,83,,/A\P,n,n,n,n,y,n,,n,y,n,460,460,--,4,0405-,,,,,ab,sy
670,83,,b/E\n,n,n,n,n,y,y,,n,y,n,461,461,--,5,0504-,,,,,beyn,sy
671,83,,/A\,n,n,n,n,n,n,,n,n,n,462,462,--,6,0603-,,,,,affactaz,sy
672,83,,f/A\k,n,n,n,n,n,y,,n,n,n,462,462,--,7,0702-,,,,,affactaz,sy
673,83,,t/A\Ç,n,n,n,y,y,y,,y,n,n,462,462,--,8,0801r,,,,,affactaz,sy
674,84,,d/E\,y,n,n,n,y,y,,n,y,n,463,463,--,1,0108-,,,,,de,sy
675,84,,t/o\,n,n,n,y,y,y,,n,n,n,464,464,--,2,0207-,,,,,totas,sy
676,84,,t/A\S,n,n,n,n,n,y,,y,n,n,464,464,--,3,0306-,,,,,totas,sy
677,84,,/A\rÇ,n,n,n,n,y,n,,n,y,n,465,465,--,4,0405-,,,,,arz,sy
678,84,,b/E\n,n,n,n,n,y,y,,n,y,n,466,466,--,5,0504-,,,,,beyn,sy
679,84,,/E\N,n,n,n,n,n,n,,n,n,n,467,467,--,6,0603-,,,,,enseynaz,sy
680,84,,S/E\,n,n,n,n,n,y,,n,n,n,467,467,--,7,0702-,,,,,enseynaz,sy
681,84,,ɲ/A\Ç,n,n,n,y,y,y,,y,n,n,467,467,--,8,0801r,,,,,enseynaz,sy
682,85,,k/i\L,n,n,y,n,y,y,True,n,y,n,468,"468, 469",--,1,0108-,,,,,qui l,sy
683,85,,d/y\iS,n,n,n,y,y,y,,n,n,n,470,470,--,2,0207-,,,,,duystrent,sy
684,85,,tr/E\NT,n,n,n,n,n,y,,y,n,n,470,470,--,3,0306-,,,,,duystrent,sy
685,85,,b/E\n,n,n,n,n,y,y,,n,y,n,471,471,--,4,0405-,,,,,beyn,sy
686,85,,d/E\,y,n,n,n,y,y,,n,y,n,472,472,--,5,0504-,,,,,de,sy
687,85,,d/i\,n,n,n,n,n,y,,n,n,n,473,473,--,6,0603-,,,,,dignitaz,sy
688,85,,ɲ/i\,n,n,n,n,n,y,,n,n,n,473,473,--,7,0702-,,,,,dignitaz,sy
689,85,,t/A\Ç,n,n,n,n,n,y,,y,n,n,473,473,--,8,0801r,,,,,dignitaz,sy
690,86,,/e\,n,n,n,n,y,n,,n,y,n,474,474,--,1,0108-,,,,,e,sy
691,86,,d/E\,y,n,n,n,y,y,,n,y,n,475,475,--,2,0207-,,,,,de,sy
692,86,,k/O\N,n,n,n,n,n,y,,n,n,n,476,476,--,3,0306-,,,,,conseyl,sy
693,86,,S/e\ʎ,n,n,n,y,y,y,,y,n,n,476,476,--,4,0405-,,,,,conseyl,sy
694,86,,/e\,n,n,n,n,y,n,,n,y,n,477,477,--,5,0504-,,,,,e,sy
695,86,,d/E\,y,n,n,n,y,y,,n,y,n,478,478,--,6,0603-,,,,,de,sy
696,86,,b/O\N,n,n,n,n,n,y,,n,n,n,479,479,--,7,0702-,,,,,bontaz,sy
697,86,,t/A\Ç,n,n,n,y,y,y,,y,n,n,479,479,--,8,0801r,,,,,bontaz,sy
698,87,,d/E\,y,n,n,n,y,y,,n,y,n,480,480,--,1,0108-,,,,,de,sy
699,87,,S/A\,n,n,n,n,n,y,,n,n,n,481,481,--,2,0207-,,,,,sapientia,sy
700,87,,p/i\,n,n,n,n,n,y,,n,n,n,481,481,--,3,0306-,,,,,sapientia,sy
701,87,,/E\N,n,n,n,y,y,n,,n,n,n,481,481,--,4,0405-,,,,,sapientia,sy
702,87,,ʦ/i\,n,n,y,n,n,y,,n,n,n,481,481,--,el,-----,,,,,sapientia,el
703,87,,/A\,y,n,n,n,n,n,,y,n,n,481,481,--,el,-----,,,,,sapientia,el
704,87,,/e\,n,n,n,n,y,n,,n,y,n,482,482,--,5,0504-,,,,,e,sy
705,87,,d/O\,n,n,n,n,n,y,,n,n,n,484,"483, 484",--,6,0603-,,,,,d onestaz,sy
706,87,,n/E\S,n,n,n,n,n,y,,n,n,n,484,484,--,7,0702-,,,,,onestaz,sy
707,87,,t/A\Ç,n,n,n,y,y,y,,y,n,n,484,484,--,8,0801r,,,,,onestaz,sy
708,88,,d/E\,y,n,n,n,y,y,,n,y,n,485,485,--,1,0108-,,,,,de,sy
709,88,,f/A\ir,n,n,n,n,y,y,,n,y,n,486,486,--,2,0207-,,,,,fayr,sy
710,88,,/E\S,n,n,n,n,n,n,,n,n,n,487,487,--,3,0306-,,,,,estorn,sy
711,88,,t/o\rn,n,n,n,y,y,y,,y,n,n,487,487,--,4,0405-,,,,,estorn,sy
712,88,,/e\,n,n,n,n,y,n,,n,y,n,488,488,--,5,0504-,,,,,e,sy
713,88,,pr/o\,n,n,n,n,n,y,,n,n,n,489,489,--,6,0603-,,,,,prodeltaz,sy
714,88,,d/E\L,n,n,n,n,n,y,,n,n,n,489,489,--,7,0702-,,,,,prodeltaz,sy
715,88,,t/A\Ç,n,n,n,y,y,y,,y,n,n,489,489,--,8,0801r,,,,,prodeltaz,sy
716,89,,L/y\NS,n,n,n,n,y,y,,n,y,n,491,"490, 491",--,1,0108-,,,,,l uns,sy
717,89,,L/E\N,n,n,n,n,n,y,,n,n,n,493,"492, 493",--,2,0207-,,,,,l enseyned,sy
718,89,,S/E\,n,n,n,n,n,y,,n,n,n,493,493,--,3,0306-,,,,,enseyned,sy
719,89,,ɲ/ɛ\T,n,n,n,y,y,y,,y,n,n,493,493,--,4,0405-,,,,,enseyned,sy
720,89,,b/E\n,n,n,n,n,y,y,,n,y,n,494,494,--,5,0504-,,,,,beyn,sy
721,89,,p/A\rF,n,n,n,n,y,y,,n,y,n,495,495,--,6,0603-,,,,,parv,sy
722,89,,m/i\S,n,n,n,n,n,y,,n,n,n,496,496,--,7,0702-,,,,,mischin,sy
723,89,,k/i\n,n,n,n,y,y,y,,y,n,n,496,496,--,8,0801r,,,,,mischin,sy
724,90,,d/E\,y,n,n,n,y,y,,n,y,n,497,497,--,1,0108-,,,,,de,sy
725,90,,gr/ɛ\k,n,n,n,n,y,y,,n,y,n,498,498,--,2,0207-,,,,,grec,sy
726,90,,S/E\r,n,n,n,n,n,y,,n,n,n,499,499,--,3,0306-,,,,,sermon,sy
727,90,,m/O\n,n,n,n,y,y,y,,y,n,n,499,499,--,4,0405-,,,,,sermon,sy
728,90,,/e\,n,n,n,n,y,n,,n,y,n,500,500,--,5,0504-,,,,,e,sy
729,90,,d/E\,y,n,n,n,y,y,,n,y,n,501,501,--,6,0603-,,,,,de,sy
730,90,,L/A\,n,n,n,n,n,y,,n,n,n,502,502,--,7,0702-,,,,,latin,sy
731,90,,t/i\n,n,n,n,y,y,y,,y,n,n,502,502,--,8,0801r,,,,,latin,sy
732,91,,/e\,n,n,n,n,y,n,,n,y,n,503,503,--,1,0108-,,,,,e,sy
733,91,,L/e\,n,n,n,y,y,y,,n,n,n,504,504,--,2,0207-,,,,,lettra,sy
734,91,,tr/A\,y,n,n,n,n,y,,y,n,n,504,504,--,3,0306-,,,,,lettra,sy
735,91,,f/A\ir,n,n,n,n,y,y,,n,y,n,505,505,--,4,0405-,,,,,fayr,sy
736,91,,/E\n,n,n,n,n,y,n,,n,y,n,506,506,--,5,0504-,,,,,en,sy
737,91,,p/A\r,n,n,n,n,n,y,,n,n,n,507,507,--,6,0603-,,,,,pargamin,sy
738,91,,g/A\,n,n,n,n,n,y,,n,n,n,507,507,--,7,0702-,,,,,pargamin,sy
739,91,,m/i\n,n,n,n,y,y,y,,y,n,n,507,507,--,8,0801r,,,,,pargamin,sy
740,92,,/e\,n,n,n,n,y,n,,n,y,n,508,508,--,1,0108-,,,,,e,sy
741,92,,/E\n,n,n,n,n,y,n,,n,y,n,509,509,--,2,0207-,,,,,en,sy
742,92,,/E\,n,n,n,n,n,n,,n,n,n,510,510,--,3,0306-,,,,,ebrey,sy
743,92,,br/E\i,n,n,n,y,y,y,,y,n,n,510,510,--,4,0405-,,,,,ebrey,sy
744,92,,/e\,n,n,n,n,y,n,,n,y,n,511,511,--,5,0504-,,,,,e,sy
745,92,,/E\n,n,n,n,n,y,n,,n,y,n,512,512,--,6,0603-,,,,,en,sy
746,92,,/E\r,n,n,n,n,n,n,,n,n,n,513,513,--,7,0702-,,,,,ermin,sy
747,92,,m/i\n,n,n,n,y,y,y,,y,n,n,513,513,--,8,0801r,,,,,ermin,sy
748,93,,/e\,n,n,n,n,y,n,,n,y,n,514,514,--,1,0108-,,,,,e,sy
749,93,,f/A\ir,n,n,n,n,y,y,,n,y,n,515,515,--,2,0207-,,,,,fayr,sy
750,93,,/A\,n,n,n,n,y,n,,n,y,n,516,516,--,3,0306-,,,,,a,sy
751,93,,S/E\ir,n,n,n,n,y,y,,n,y,n,517,517,--,4,0405-,,,,,seyr,sy
752,93,,/e\,n,n,n,n,y,n,,n,y,n,518,518,--,5,0504-,,,,,e,sy
753,93,,/A\,n,n,n,n,y,n,,n,y,n,519,519,--,6,0603-,,,,,a,sy
754,93,,m/A\,n,n,n,n,n,y,,n,n,n,520,520,--,7,0702-,,,,,matin,sy
755,93,,t/i\n,n,n,n,y,y,y,,y,n,n,520,520,--,8,0801r,,,,,matin,sy
756,94,,/A\,n,n,n,n,n,n,,n,n,n,521,521,--,1,0108-,,,,,agayt,sy
757,94,,g/A\iT,n,n,n,y,y,y,,y,n,n,521,521,--,2,0207-,,,,,agayt,sy
758,94,,/E\N,n,n,n,n,n,n,,n,n,n,522,522,--,3,0306-,,,,,encuntre,sy
759,94,,k/O\N,n,n,n,y,y,y,,n,n,n,522,522,--,4,0405-,,,,,encuntre,sy
760,94,,tr/E\,y,n,n,n,n,y,,y,n,n,522,522,--,5,0504-,,,,,encuntre,sy
761,94,,S/O\n,n,n,n,n,y,y,,n,y,n,523,523,--,6,0603-,,,,,son,sy
762,94,,v/i\,n,n,n,n,n,y,,n,n,n,524,524,--,7,0702-,,,,,vicin,sy
763,94,,ʦ/i\n,n,n,n,y,y,y,,y,n,n,524,524,--,8,0801r,,,,,vicin,sy
764,95,,/e\,n,n,n,n,y,n,,n,y,n,525,525,--,1,0108-,,,,,et,sy
765,95,,L/A\L,n,n,n,y,y,y,,n,n,n,527,"526, 527",--,2,0207-,,,,,l altre,sy
766,95,,tr/E\,y,n,n,n,n,y,,y,n,n,527,527,--,3,0306-,,,,,altre,sy
767,95,,d/y\iST,n,n,n,n,y,y,,n,y,n,528,528,--,4,0405-,,,,,doyst,sy
768,95,,d/E\S,n,n,n,n,n,y,,n,n,n,530,"529, 530",--,5,0504-,,,,,d escud,sy
769,95,,k/y\ð,n,n,n,y,y,y,,y,n,n,530,530,--,6,0603-,,,,,escud,sy
770,95,,k/o\,n,n,n,n,n,y,,n,n,n,531,531,--,7,0702-,,,,,cubrir,sy
771,95,,br/i\r,n,n,n,y,y,y,,y,n,n,531,531,--,8,0801r,,,,,cubrir,sy
772,96,,/e\,n,n,n,n,y,n,,n,y,n,532,532,--,1,0108-,,,,,e,sy
773,96,,d/E\,y,n,n,n,y,y,,n,y,n,533,533,--,2,0207-,,,,,de,sy
774,96,,S/E\S,n,n,n,n,n,y,,n,n,n,535,"534, 535",--,3,0306-,,,,,ss espaa,sy
775,96,,p/A\,n,n,n,y,y,y,,n,n,n,535,535,--,4,0405-,,,,,espaa,sy
776,96,,/A\,y,n,n,n,n,n,,y,n,n,535,535,--,5,0504-,,,,,espaa,sy
777,96,,gr/A\NT,n,n,n,n,y,y,,n,y,n,536,536,--,6,0603-,,,,,grant,sy
778,96,,f/E\,n,n,n,n,n,y,,n,n,n,537,537,--,7,0702-,,,,,ferir,sy
779,96,,r/i\r,n,n,n,y,y,y,,y,n,n,537,537,--,8,0801r,,,,,ferir,sy
780,97,,/e\,n,n,n,n,y,n,,n,y,n,538,538,--,1,0108-,,,,,e,sy
781,97,,d/E\,y,n,n,n,y,y,,n,y,n,539,539,--,2,0207-,,,,,de,sy
782,97,,S/A\,n,n,n,n,y,y,,n,y,n,540,540,--,3,0306-,,,,,sa,sy
783,97,,L/A\N,n,n,n,y,y,y,,n,n,n,541,541,--,4,0405-,,,,,lanci,sy
784,97,,ʦ/i\,n,n,y,n,n,y,,y,n,n,541,541,--,el,-----,,,,,lanci,el
785,97,,/E\n,n,n,n,n,y,n,,n,y,n,542,542,--,5,0504-,,,,,en,sy
786,97,,L/O\ɲ,n,n,n,n,y,y,,n,y,n,543,543,--,6,0603-,,,,,loyn,sy
787,97,,ċ/A\u,n,n,n,n,n,y,,n,n,n,544,544,--,7,0702-,,,,,jausir,sy
788,97,,z/i\r,n,n,n,y,y,y,,y,n,n,544,544,--,8,0801r,,,,,jausir,sy
789,98,,/e\,n,n,n,n,y,n,,n,y,n,545,545,--,1,0108-,,,,,e,sy
790,98,,S/E\NÇ,n,n,n,n,y,y,,n,y,n,546,546,--,2,0207-,,,,,senz,sy
791,98,,f/A\,n,n,n,n,n,y,,n,n,n,547,547,--,3,0306-,,,,,fayllenti,sy
792,98,,ʎ/E\N,n,n,n,y,y,y,,n,n,n,547,547,--,4,0405-,,,,,fayllenti,sy
793,98,,Ç/i\,n,n,y,n,n,y,,y,n,n,547,547,--,el,-----,,,,,fayllenti,el
794,98,,/A\L,n,n,n,n,n,n,,n,n,n,548,548,--,5,0504-,,,,,altet,sy
795,98,,t/ɛ\ð,n,n,n,y,y,y,,y,n,n,548,548,--,6,0603-,,,,,altet,sy
796,98,,f/E\,n,n,n,n,n,y,,n,n,n,549,549,--,7,0702-,,,,,ferir,sy
797,98,,r/i\r,n,n,n,y,y,y,,y,n,n,549,549,--,8,0801r,,,,,ferir,sy
798,99,,L/i\,n,n,y,n,y,y,,n,y,n,550,550,--,1,0108-,,,,,li,sy
799,99,,t/ɛ\rÇ,n,n,n,n,y,y,,n,y,n,551,551,--,2,0207-,,,,,terz,sy
